salespersonid,concat,year_order,sales,territoryid,name
277,Jillian  Carson,2013.0,57.6808,2,Northeast
277,Jillian  Carson,2013.0,20.746,2,Northeast
277,Jillian  Carson,2013.0,323.946,2,Northeast
277,Jillian  Carson,2013.0,141.3055,2,Northeast
277,Jillian  Carson,2013.0,107.982,2,Northeast
277,Jillian  Carson,2013.0,60.0,2,Northeast
282,José Edvaldo Saraiva,2013.0,1229.4589,10,United Kingdom
282,José Edvaldo Saraiva,2013.0,3728.5554,10,United Kingdom
282,José Edvaldo Saraiva,2013.0,74.838,10,United Kingdom
282,José Edvaldo Saraiva,2013.0,383.948712,10,United Kingdom
282,José Edvaldo Saraiva,2013.0,1242.8518,10,United Kingdom
282,José Edvaldo Saraiva,2013.0,1674.048,10,United Kingdom
282,José Edvaldo Saraiva,2013.0,1943.982,10,United Kingdom
282,José Edvaldo Saraiva,2013.0,14.1289,10,United Kingdom
282,José Edvaldo Saraiva,2013.0,1295.988,10,United Kingdom
282,José Edvaldo Saraiva,2013.0,3239.97,10,United Kingdom
282,José Edvaldo Saraiva,2013.0,3680.7275,10,United Kingdom
282,José Edvaldo Saraiva,2013.0,266.796,10,United Kingdom
282,José Edvaldo Saraiva,2013.0,2208.4365,10,United Kingdom
282,José Edvaldo Saraiva,2013.0,2458.9178,10,United Kingdom
282,José Edvaldo Saraiva,2013.0,237.528676,10,United Kingdom
282,José Edvaldo Saraiva,2013.0,2977.0908,10,United Kingdom
282,José Edvaldo Saraiva,2013.0,3721.3635,10,United Kingdom
282,José Edvaldo Saraiva,2013.0,697.699632,10,United Kingdom
282,José Edvaldo Saraiva,2013.0,708.075,10,United Kingdom
282,José Edvaldo Saraiva,2013.0,182.352,10,United Kingdom
282,José Edvaldo Saraiva,2013.0,627.768,10,United Kingdom
282,José Edvaldo Saraiva,2013.0,627.768,10,United Kingdom
282,José Edvaldo Saraiva,2013.0,688.47,10,United Kingdom
282,José Edvaldo Saraiva,2013.0,145.788,10,United Kingdom
282,José Edvaldo Saraiva,2013.0,2485.7036,10,United Kingdom
282,José Edvaldo Saraiva,2013.0,1943.982,10,United Kingdom
282,José Edvaldo Saraiva,2013.0,981.645,10,United Kingdom
282,José Edvaldo Saraiva,2013.0,89.988,10,United Kingdom
282,José Edvaldo Saraiva,2013.0,4917.8356,10,United Kingdom
282,José Edvaldo Saraiva,2013.0,121.4725,10,United Kingdom
274,Stephen Y Jiang,2013.0,1466.01,4,Southwest
282,José Edvaldo Saraiva,2013.0,136.764,10,United Kingdom
282,José Edvaldo Saraiva,2013.0,68.382,10,United Kingdom
275,Michael G Blythe,2013.0,68.382,3,Central
277,Jillian  Carson,2013.0,324.4527,2,Northeast
277,Jillian  Carson,2013.0,469.794,2,Northeast
277,Jillian  Carson,2013.0,939.588,2,Northeast
277,Jillian  Carson,2013.0,135.078,2,Northeast
277,Jillian  Carson,2013.0,939.588,2,Northeast
277,Jillian  Carson,2013.0,469.794,2,Northeast
275,Michael G Blythe,2013.0,2232.8181,3,Central
289,Jae B Pak,2013.0,65.6018,6,Canada
289,Jae B Pak,2013.0,973.3581,6,Canada
289,Jae B Pak,2013.0,780.8182,6,Canada
289,Jae B Pak,2013.0,183.9382,6,Canada
275,Michael G Blythe,2013.0,131.2036,4,Southwest
275,Michael G Blythe,2013.0,183.9382,4,Southwest
275,Michael G Blythe,2013.0,939.588,4,Southwest
275,Michael G Blythe,2013.0,600.2625,4,Southwest
275,Michael G Blythe,2013.0,1466.01,4,Southwest
275,Michael G Blythe,2013.0,324.4527,4,Southwest
275,Michael G Blythe,2013.0,1409.382,4,Southwest
275,Michael G Blythe,2013.0,780.8182,4,Southwest
276,Linda C Mitchell,2013.0,469.794,4,Southwest
276,Linda C Mitchell,2013.0,86.5212,4,Southwest
276,Linda C Mitchell,2013.0,469.794,4,Southwest
276,Linda C Mitchell,2013.0,1409.382,4,Southwest
276,Linda C Mitchell,2013.0,15.5595,4,Southwest
275,Michael G Blythe,2013.0,269.97,4,Southwest
275,Michael G Blythe,2013.0,47.976,4,Southwest
275,Michael G Blythe,2013.0,2348.97,4,Southwest
275,Michael G Blythe,2013.0,1466.01,4,Southwest
275,Michael G Blythe,2013.0,202.617,4,Southwest
275,Michael G Blythe,2013.0,15.0,4,Southwest
275,Michael G Blythe,2013.0,42.3867,4,Southwest
275,Michael G Blythe,2013.0,71.988,4,Southwest
275,Michael G Blythe,2013.0,298.844445,4,Southwest
275,Michael G Blythe,2013.0,648.9054,4,Southwest
275,Michael G Blythe,2013.0,288.404,4,Southwest
275,Michael G Blythe,2013.0,939.588,4,Southwest
275,Michael G Blythe,2013.0,202.332,4,Southwest
275,Michael G Blythe,2013.0,1879.176,4,Southwest
275,Michael G Blythe,2013.0,1200.525,4,Southwest
275,Michael G Blythe,2013.0,648.9054,4,Southwest
275,Michael G Blythe,2013.0,404.664,4,Southwest
275,Michael G Blythe,2013.0,107.988,4,Southwest
275,Michael G Blythe,2013.0,469.794,4,Southwest
275,Michael G Blythe,2013.0,210.356608,4,Southwest
275,Michael G Blythe,2013.0,298.062,4,Southwest
275,Michael G Blythe,2013.0,1200.525,4,Southwest
275,Michael G Blythe,2013.0,107.988,4,Southwest
275,Michael G Blythe,2013.0,1800.7875,4,Southwest
275,Michael G Blythe,2013.0,41.492,4,Southwest
275,Michael G Blythe,2013.0,183.9382,4,Southwest
275,Michael G Blythe,2013.0,449.94,4,Southwest
275,Michael G Blythe,2013.0,144.202,4,Southwest
275,Michael G Blythe,2013.0,84.7734,4,Southwest
275,Michael G Blythe,2013.0,367.8764,4,Southwest
275,Michael G Blythe,2013.0,1308.9375,4,Southwest
275,Michael G Blythe,2013.0,7853.625,4,Southwest
275,Michael G Blythe,2013.0,115.3616,4,Southwest
275,Michael G Blythe,2013.0,107.982,4,Southwest
275,Michael G Blythe,2013.0,648.9054,4,Southwest
275,Michael G Blythe,2013.0,60.5595,4,Southwest
275,Michael G Blythe,2013.0,780.8182,4,Southwest
275,Michael G Blythe,2013.0,939.588,4,Southwest
275,Michael G Blythe,2013.0,44.994,4,Southwest
275,Michael G Blythe,2013.0,939.588,4,Southwest
275,Michael G Blythe,2013.0,1409.382,4,Southwest
275,Michael G Blythe,2013.0,5235.75,4,Southwest
275,Michael G Blythe,2013.0,469.794,4,Southwest
275,Michael G Blythe,2013.0,809.328,4,Southwest
275,Michael G Blythe,2013.0,2932.02,4,Southwest
275,Michael G Blythe,2013.0,3123.2728,4,Southwest
275,Michael G Blythe,2013.0,14.1289,4,Southwest
275,Michael G Blythe,2013.0,35.994,4,Southwest
275,Michael G Blythe,2013.0,404.946,4,Southwest
275,Michael G Blythe,2013.0,469.794,4,Southwest
275,Michael G Blythe,2013.0,648.9054,4,Southwest
275,Michael G Blythe,2013.0,40.373,4,Southwest
275,Michael G Blythe,2013.0,134.982,4,Southwest
275,Michael G Blythe,2013.0,224.97,4,Southwest
275,Michael G Blythe,2013.0,939.588,4,Southwest
279,Tsvi Michael Reiter,2013.0,22.794,5,Southeast
279,Tsvi Michael Reiter,2013.0,182.352,5,Southeast
279,Tsvi Michael Reiter,2013.0,136.764,5,Southeast
279,Tsvi Michael Reiter,2013.0,4917.8356,5,Southeast
279,Tsvi Michael Reiter,2013.0,2458.9178,5,Southeast
279,Tsvi Michael Reiter,2013.0,1242.8518,5,Southeast
277,Jillian  Carson,2013.0,183.9382,2,Northeast
277,Jillian  Carson,2013.0,324.4527,2,Northeast
275,Michael G Blythe,2013.0,183.9382,3,Central
275,Michael G Blythe,2013.0,65.6018,3,Central
275,Michael G Blythe,2013.0,324.4527,3,Central
281,Shu K Ito,2013.0,11065.1301,4,Southwest
281,Shu K Ito,2013.0,744.2727,4,Southwest
281,Shu K Ito,2013.0,283.23,4,Southwest
281,Shu K Ito,2013.0,4917.8356,4,Southwest
281,Shu K Ito,2013.0,45.588,4,Southwest
281,Shu K Ito,2013.0,67.549,4,Southwest
281,Shu K Ito,2013.0,1242.8518,4,Southwest
281,Shu K Ito,2013.0,250.83,4,Southwest
281,Shu K Ito,2013.0,105.294,4,Southwest
281,Shu K Ito,2013.0,280.715708,4,Southwest
281,Shu K Ito,2013.0,28.8404,4,Southwest
281,Shu K Ito,2013.0,627.768,4,Southwest
281,Shu K Ito,2013.0,418.512,4,Southwest
281,Shu K Ito,2013.0,2591.976,4,Southwest
281,Shu K Ito,2013.0,180.129,4,Southwest
281,Shu K Ito,2013.0,3688.3767,4,Southwest
281,Shu K Ito,2013.0,2485.7036,4,Southwest
281,Shu K Ito,2013.0,36.447,4,Southwest
281,Shu K Ito,2013.0,196.329,4,Southwest
281,Shu K Ito,2013.0,1943.982,4,Southwest
276,Linda C Mitchell,2013.0,47.976,4,Southwest
276,Linda C Mitchell,2013.0,360.258,4,Southwest
276,Linda C Mitchell,2013.0,736.1455,4,Southwest
276,Linda C Mitchell,2013.0,107.982,4,Southwest
276,Linda C Mitchell,2013.0,44.994,4,Southwest
276,Linda C Mitchell,2013.0,161.982,4,Southwest
276,Linda C Mitchell,2013.0,418.512,4,Southwest
276,Linda C Mitchell,2013.0,86.5212,4,Southwest
276,Linda C Mitchell,2013.0,45.0,4,Southwest
276,Linda C Mitchell,2013.0,44.994,4,Southwest
276,Linda C Mitchell,2013.0,8699.9626,4,Southwest
276,Linda C Mitchell,2013.0,28.8404,4,Southwest
276,Linda C Mitchell,2013.0,392.658,4,Southwest
276,Linda C Mitchell,2013.0,3239.97,4,Southwest
276,Linda C Mitchell,2013.0,60.5595,4,Southwest
276,Linda C Mitchell,2013.0,36.447,4,Southwest
276,Linda C Mitchell,2013.0,161.982,4,Southwest
276,Linda C Mitchell,2013.0,196.8054,4,Southwest
276,Linda C Mitchell,2013.0,283.23,4,Southwest
276,Linda C Mitchell,2013.0,209.256,4,Southwest
276,Linda C Mitchell,2013.0,80.746,4,Southwest
276,Linda C Mitchell,2013.0,1943.982,4,Southwest
276,Linda C Mitchell,2013.0,141.3055,4,Southwest
276,Linda C Mitchell,2013.0,134.982,4,Southwest
276,Linda C Mitchell,2013.0,4917.8356,4,Southwest
276,Linda C Mitchell,2013.0,125.415,4,Southwest
276,Linda C Mitchell,2013.0,15.5595,4,Southwest
276,Linda C Mitchell,2013.0,1472.291,4,Southwest
276,Linda C Mitchell,2013.0,837.024,4,Southwest
276,Linda C Mitchell,2013.0,22.794,4,Southwest
276,Linda C Mitchell,2013.0,3688.3767,4,Southwest
276,Linda C Mitchell,2013.0,377.145725,4,Southwest
276,Linda C Mitchell,2013.0,205.146,4,Southwest
276,Linda C Mitchell,2013.0,2591.976,4,Southwest
276,Linda C Mitchell,2013.0,1242.8518,4,Southwest
276,Linda C Mitchell,2013.0,2485.7036,4,Southwest
276,Linda C Mitchell,2013.0,115.3616,4,Southwest
276,Linda C Mitchell,2013.0,67.549,4,Southwest
276,Linda C Mitchell,2013.0,71.988,4,Southwest
276,Linda C Mitchell,2013.0,84.7734,4,Southwest
281,Shu K Ito,2013.0,44.994,4,Southwest
281,Shu K Ito,2013.0,135.078,4,Southwest
281,Shu K Ito,2013.0,469.794,4,Southwest
281,Shu K Ito,2013.0,1879.176,4,Southwest
281,Shu K Ito,2013.0,314.958,4,Southwest
281,Shu K Ito,2013.0,2348.97,4,Southwest
281,Shu K Ito,2013.0,939.588,4,Southwest
281,Shu K Ito,2013.0,86.5212,4,Southwest
281,Shu K Ito,2013.0,25.9325,4,Southwest
281,Shu K Ito,2013.0,1409.382,4,Southwest
275,Michael G Blythe,2013.0,1101.552,4,Southwest
275,Michael G Blythe,2013.0,2458.9178,4,Southwest
275,Michael G Blythe,2013.0,3728.5554,4,Southwest
275,Michael G Blythe,2013.0,1177.974,4,Southwest
275,Michael G Blythe,2013.0,215.964,4,Southwest
275,Michael G Blythe,2013.0,849.69,4,Southwest
275,Michael G Blythe,2013.0,2977.0908,4,Southwest
275,Michael G Blythe,2013.0,173.0424,4,Southwest
275,Michael G Blythe,2013.0,107.982,4,Southwest
275,Michael G Blythe,2013.0,115.3616,4,Southwest
275,Michael G Blythe,2013.0,177.864,4,Southwest
275,Michael G Blythe,2013.0,269.97,4,Southwest
275,Michael G Blythe,2013.0,134.982,4,Southwest
275,Michael G Blythe,2013.0,72.8835,4,Southwest
275,Michael G Blythe,2013.0,67.549,4,Southwest
275,Michael G Blythe,2013.0,20.746,4,Southwest
275,Michael G Blythe,2013.0,245.496,4,Southwest
275,Michael G Blythe,2013.0,201.865,4,Southwest
275,Michael G Blythe,2013.0,3728.5554,4,Southwest
275,Michael G Blythe,2013.0,57.6808,4,Southwest
275,Michael G Blythe,2013.0,71.964,4,Southwest
275,Michael G Blythe,2013.0,227.94,4,Southwest
275,Michael G Blythe,2013.0,30.0,4,Southwest
275,Michael G Blythe,2013.0,837.024,4,Southwest
275,Michael G Blythe,2013.0,161.492,4,Southwest
275,Michael G Blythe,2013.0,74.838,4,Southwest
275,Michael G Blythe,2013.0,161.982,4,Southwest
275,Michael G Blythe,2013.0,269.97,4,Southwest
275,Michael G Blythe,2013.0,40.373,4,Southwest
275,Michael G Blythe,2013.0,3728.5554,4,Southwest
275,Michael G Blythe,2013.0,209.256,4,Southwest
275,Michael G Blythe,2013.0,4917.8356,4,Southwest
275,Michael G Blythe,2013.0,269.964,4,Southwest
275,Michael G Blythe,2013.0,28.2578,4,Southwest
275,Michael G Blythe,2013.0,647.994,4,Southwest
275,Michael G Blythe,2013.0,3688.3767,4,Southwest
275,Michael G Blythe,2013.0,2232.8181,4,Southwest
275,Michael G Blythe,2013.0,45.588,4,Southwest
275,Michael G Blythe,2013.0,28.2578,4,Southwest
275,Michael G Blythe,2013.0,647.994,4,Southwest
275,Michael G Blythe,2013.0,404.664,4,Southwest
275,Michael G Blythe,2013.0,107.988,4,Southwest
275,Michael G Blythe,2013.0,71.988,4,Southwest
275,Michael G Blythe,2013.0,1409.382,4,Southwest
275,Michael G Blythe,2013.0,367.8764,4,Southwest
275,Michael G Blythe,2013.0,134.982,4,Southwest
275,Michael G Blythe,2013.0,86.5212,4,Southwest
275,Michael G Blythe,2013.0,648.9054,4,Southwest
275,Michael G Blythe,2013.0,161.492,4,Southwest
275,Michael G Blythe,2013.0,2818.764,4,Southwest
275,Michael G Blythe,2013.0,161.982,4,Southwest
275,Michael G Blythe,2013.0,179.97,4,Southwest
275,Michael G Blythe,2013.0,1409.382,4,Southwest
275,Michael G Blythe,2013.0,70.6445,4,Southwest
275,Michael G Blythe,2013.0,10.373,4,Southwest
275,Michael G Blythe,2013.0,1297.8108,4,Southwest
275,Michael G Blythe,2013.0,314.958,4,Southwest
275,Michael G Blythe,2013.0,939.588,4,Southwest
275,Michael G Blythe,2013.0,606.996,4,Southwest
275,Michael G Blythe,2013.0,11.994,4,Southwest
275,Michael G Blythe,2013.0,56.5156,4,Southwest
275,Michael G Blythe,2013.0,5340.618192,4,Southwest
275,Michael G Blythe,2013.0,20.1865,4,Southwest
275,Michael G Blythe,2013.0,2818.764,4,Southwest
275,Michael G Blythe,2013.0,596.124,4,Southwest
275,Michael G Blythe,2013.0,144.202,4,Southwest
275,Michael G Blythe,2013.0,71.988,4,Southwest
275,Michael G Blythe,2013.0,115.3616,4,Southwest
275,Michael G Blythe,2013.0,1879.176,4,Southwest
275,Michael G Blythe,2013.0,2617.875,4,Southwest
275,Michael G Blythe,2013.0,600.2625,4,Southwest
275,Michael G Blythe,2013.0,1200.525,4,Southwest
275,Michael G Blythe,2013.0,135.0,4,Southwest
275,Michael G Blythe,2013.0,449.94,4,Southwest
275,Michael G Blythe,2013.0,202.332,4,Southwest
275,Michael G Blythe,2013.0,202.332,4,Southwest
275,Michael G Blythe,2013.0,7330.05,4,Southwest
275,Michael G Blythe,2013.0,121.119,4,Southwest
275,Michael G Blythe,2013.0,42.3867,4,Southwest
275,Michael G Blythe,2013.0,107.988,4,Southwest
275,Michael G Blythe,2013.0,2932.02,4,Southwest
275,Michael G Blythe,2013.0,67.539,4,Southwest
275,Michael G Blythe,2013.0,594.108,4,Southwest
275,Michael G Blythe,2013.0,367.8764,4,Southwest
275,Michael G Blythe,2013.0,135.098,4,Southwest
275,Michael G Blythe,2013.0,2208.4365,4,Southwest
275,Michael G Blythe,2013.0,3728.5554,4,Southwest
275,Michael G Blythe,2013.0,68.382,4,Southwest
275,Michael G Blythe,2013.0,177.864,4,Southwest
275,Michael G Blythe,2013.0,209.256,4,Southwest
275,Michael G Blythe,2013.0,3728.5554,4,Southwest
275,Michael G Blythe,2013.0,1229.4589,4,Southwest
275,Michael G Blythe,2013.0,785.316,4,Southwest
275,Michael G Blythe,2013.0,627.768,4,Southwest
275,Michael G Blythe,2013.0,91.176,4,Southwest
275,Michael G Blythe,2013.0,413.082,4,Southwest
275,Michael G Blythe,2013.0,1255.536,4,Southwest
275,Michael G Blythe,2013.0,3721.3635,4,Southwest
275,Michael G Blythe,2013.0,1295.988,4,Southwest
275,Michael G Blythe,2013.0,1242.8518,4,Southwest
275,Michael G Blythe,2013.0,647.994,4,Southwest
275,Michael G Blythe,2013.0,36.447,4,Southwest
275,Michael G Blythe,2013.0,283.23,4,Southwest
275,Michael G Blythe,2013.0,11.994,4,Southwest
275,Michael G Blythe,2013.0,224.514,4,Southwest
275,Michael G Blythe,2013.0,24.2945,4,Southwest
275,Michael G Blythe,2013.0,1229.4589,4,Southwest
275,Michael G Blythe,2013.0,2208.4365,4,Southwest
283,David R Campbell,2013.0,10.373,1,Northwest
283,David R Campbell,2013.0,91.176,1,Northwest
283,David R Campbell,2013.0,115.3616,1,Northwest
283,David R Campbell,2013.0,68.382,1,Northwest
283,David R Campbell,2013.0,1229.4589,1,Northwest
283,David R Campbell,2013.0,44.994,1,Northwest
283,David R Campbell,2013.0,1242.8518,1,Northwest
275,Michael G Blythe,2013.0,45.588,3,Central
275,Michael G Blythe,2013.0,31.119,3,Central
275,Michael G Blythe,2013.0,44.994,3,Central
275,Michael G Blythe,2013.0,68.382,3,Central
275,Michael G Blythe,2013.0,1229.4589,3,Central
275,Michael G Blythe,2013.0,45.588,3,Central
275,Michael G Blythe,2013.0,28.8404,3,Central
279,Tsvi Michael Reiter,2013.0,1295.988,5,Southeast
281,Shu K Ito,2013.0,3728.5554,4,Southwest
281,Shu K Ito,2013.0,1101.552,4,Southwest
281,Shu K Ito,2013.0,2458.9178,4,Southwest
281,Shu K Ito,2013.0,1046.28,4,Southwest
281,Shu K Ito,2013.0,224.514,4,Southwest
281,Shu K Ito,2013.0,849.69,4,Southwest
281,Shu K Ito,2013.0,2591.976,4,Southwest
281,Shu K Ito,2013.0,33.7745,4,Southwest
281,Shu K Ito,2013.0,1255.536,4,Southwest
281,Shu K Ito,2013.0,182.352,4,Southwest
281,Shu K Ito,2013.0,170.0615,4,Southwest
281,Shu K Ito,2013.0,2977.0908,4,Southwest
281,Shu K Ito,2013.0,6214.259,4,Southwest
281,Shu K Ito,2013.0,4465.6362,4,Southwest
281,Shu K Ito,2013.0,266.796,4,Southwest
281,Shu K Ito,2013.0,6147.2945,4,Southwest
281,Shu K Ito,2013.0,291.576,4,Southwest
281,Shu K Ito,2013.0,227.94,4,Southwest
281,Shu K Ito,2013.0,647.994,4,Southwest
281,Shu K Ito,2013.0,3728.5554,4,Southwest
281,Shu K Ito,2013.0,1295.988,4,Southwest
281,Shu K Ito,2013.0,1046.28,4,Southwest
281,Shu K Ito,2013.0,368.244,4,Southwest
281,Shu K Ito,2013.0,2591.976,4,Southwest
281,Shu K Ito,2013.0,1570.632,4,Southwest
281,Shu K Ito,2013.0,3680.7275,4,Southwest
281,Shu K Ito,2013.0,2944.582,4,Southwest
276,Linda C Mitchell,2013.0,270.156,1,Northwest
276,Linda C Mitchell,2013.0,469.794,1,Northwest
276,Linda C Mitchell,2013.0,939.588,1,Northwest
276,Linda C Mitchell,2013.0,1879.176,1,Northwest
276,Linda C Mitchell,2013.0,1879.176,1,Northwest
276,Linda C Mitchell,2013.0,2818.764,1,Northwest
277,Jillian  Carson,2013.0,551.8146,2,Northeast
277,Jillian  Carson,2013.0,53.994,2,Northeast
277,Jillian  Carson,2013.0,65.6018,2,Northeast
279,Tsvi Michael Reiter,2013.0,134.982,5,Southeast
279,Tsvi Michael Reiter,2013.0,159.558,5,Southeast
279,Tsvi Michael Reiter,2013.0,57.6808,5,Southeast
279,Tsvi Michael Reiter,2013.0,1488.5454,5,Southeast
279,Tsvi Michael Reiter,2013.0,3688.3767,5,Southeast
279,Tsvi Michael Reiter,2013.0,23.988,5,Southeast
279,Tsvi Michael Reiter,2013.0,1295.988,5,Southeast
279,Tsvi Michael Reiter,2013.0,2458.9178,5,Southeast
279,Tsvi Michael Reiter,2013.0,2485.7036,5,Southeast
279,Tsvi Michael Reiter,2013.0,144.202,5,Southeast
279,Tsvi Michael Reiter,2013.0,1472.291,5,Southeast
279,Tsvi Michael Reiter,2013.0,45.0,5,Southeast
279,Tsvi Michael Reiter,2013.0,180.129,5,Southeast
279,Tsvi Michael Reiter,2013.0,141.615,5,Southeast
279,Tsvi Michael Reiter,2013.0,135.098,5,Southeast
279,Tsvi Michael Reiter,2013.0,1943.982,5,Southeast
279,Tsvi Michael Reiter,2013.0,209.256,5,Southeast
279,Tsvi Michael Reiter,2013.0,107.982,5,Southeast
279,Tsvi Michael Reiter,2013.0,250.83,5,Southeast
279,Tsvi Michael Reiter,2013.0,647.994,5,Southeast
279,Tsvi Michael Reiter,2013.0,6214.259,5,Southeast
279,Tsvi Michael Reiter,2013.0,4917.8356,5,Southeast
279,Tsvi Michael Reiter,2013.0,107.988,5,Southeast
279,Tsvi Michael Reiter,2013.0,3239.97,5,Southeast
279,Tsvi Michael Reiter,2013.0,80.746,5,Southeast
279,Tsvi Michael Reiter,2013.0,297.746625,5,Southeast
279,Tsvi Michael Reiter,2013.0,131.2036,5,Southeast
279,Tsvi Michael Reiter,2013.0,56.5156,5,Southeast
279,Tsvi Michael Reiter,2013.0,10.373,5,Southeast
279,Tsvi Michael Reiter,2013.0,89.988,5,Southeast
279,Tsvi Michael Reiter,2013.0,4971.4072,5,Southeast
279,Tsvi Michael Reiter,2013.0,40.373,5,Southeast
279,Tsvi Michael Reiter,2013.0,22.794,5,Southeast
279,Tsvi Michael Reiter,2013.0,121.119,5,Southeast
279,Tsvi Michael Reiter,2013.0,215.976,5,Southeast
279,Tsvi Michael Reiter,2013.0,52.647,5,Southeast
279,Tsvi Michael Reiter,2013.0,1229.4589,5,Southeast
279,Tsvi Michael Reiter,2013.0,45.588,5,Southeast
279,Tsvi Michael Reiter,2013.0,45.588,5,Southeast
284,Tete A Mensa-Annan,2013.0,89.988,1,Northwest
284,Tete A Mensa-Annan,2013.0,469.794,1,Northwest
284,Tete A Mensa-Annan,2013.0,134.982,1,Northwest
284,Tete A Mensa-Annan,2013.0,1409.382,1,Northwest
284,Tete A Mensa-Annan,2013.0,1409.382,1,Northwest
284,Tete A Mensa-Annan,2013.0,469.794,1,Northwest
284,Tete A Mensa-Annan,2013.0,5.1865,1,Northwest
284,Tete A Mensa-Annan,2013.0,57.6808,1,Northwest
284,Tete A Mensa-Annan,2013.0,469.794,1,Northwest
279,Tsvi Michael Reiter,2013.0,1229.4589,5,Southeast
279,Tsvi Michael Reiter,2013.0,22.794,5,Southeast
279,Tsvi Michael Reiter,2013.0,119.976,5,Southeast
279,Tsvi Michael Reiter,2013.0,323.994,5,Southeast
279,Tsvi Michael Reiter,2013.0,971.982,5,Southeast
279,Tsvi Michael Reiter,2013.0,323.994,5,Southeast
279,Tsvi Michael Reiter,2013.0,338.994,5,Southeast
279,Tsvi Michael Reiter,2013.0,677.988,5,Southeast
279,Tsvi Michael Reiter,2013.0,1846.776,5,Southeast
279,Tsvi Michael Reiter,2013.0,88.164,5,Southeast
279,Tsvi Michael Reiter,2013.0,8261.964,5,Southeast
279,Tsvi Michael Reiter,2013.0,4175.982,5,Southeast
279,Tsvi Michael Reiter,2013.0,80.172,5,Southeast
279,Tsvi Michael Reiter,2013.0,37.152,5,Southeast
279,Tsvi Michael Reiter,2013.0,48.588,5,Southeast
279,Tsvi Michael Reiter,2013.0,145.782,5,Southeast
279,Tsvi Michael Reiter,2013.0,449.622,5,Southeast
279,Tsvi Michael Reiter,2013.0,158.43,5,Southeast
279,Tsvi Michael Reiter,2013.0,1310.724,5,Southeast
279,Tsvi Michael Reiter,2013.0,873.816,5,Southeast
279,Tsvi Michael Reiter,2013.0,1637.4,5,Southeast
279,Tsvi Michael Reiter,2013.0,312.557476,5,Southeast
279,Tsvi Michael Reiter,2013.0,64.788,5,Southeast
279,Tsvi Michael Reiter,2013.0,323.94,5,Southeast
279,Tsvi Michael Reiter,2013.0,58.776,5,Southeast
279,Tsvi Michael Reiter,2013.0,304.8,5,Southeast
279,Tsvi Michael Reiter,2013.0,80.30205,5,Southeast
279,Tsvi Michael Reiter,2013.0,65.988,5,Southeast
279,Tsvi Michael Reiter,2013.0,33.39,5,Southeast
279,Tsvi Michael Reiter,2013.0,72.0,5,Southeast
279,Tsvi Michael Reiter,2013.0,26.76735,5,Southeast
279,Tsvi Michael Reiter,2013.0,179.964,5,Southeast
279,Tsvi Michael Reiter,2013.0,6959.97,5,Southeast
279,Tsvi Michael Reiter,2013.0,461.694,5,Southeast
279,Tsvi Michael Reiter,2013.0,323.994,5,Southeast
279,Tsvi Michael Reiter,2013.0,316.86,5,Southeast
279,Tsvi Michael Reiter,2013.0,266.7,5,Southeast
279,Tsvi Michael Reiter,2013.0,144.324,5,Southeast
279,Tsvi Michael Reiter,2013.0,11.976,5,Southeast
279,Tsvi Michael Reiter,2013.0,194.364,5,Southeast
279,Tsvi Michael Reiter,2013.0,37.254,5,Southeast
279,Tsvi Michael Reiter,2013.0,787.3875,5,Southeast
279,Tsvi Michael Reiter,2013.0,335.952,5,Southeast
279,Tsvi Michael Reiter,2013.0,323.994,5,Southeast
279,Tsvi Michael Reiter,2013.0,923.388,5,Southeast
279,Tsvi Michael Reiter,2013.0,475.29,5,Southeast
279,Tsvi Michael Reiter,2013.0,32.544,5,Southeast
279,Tsvi Michael Reiter,2013.0,338.994,5,Southeast
279,Tsvi Michael Reiter,2013.0,80.30205,5,Southeast
279,Tsvi Michael Reiter,2013.0,26.97,5,Southeast
279,Tsvi Michael Reiter,2013.0,436.908,5,Southeast
279,Tsvi Michael Reiter,2013.0,677.988,5,Southeast
279,Tsvi Michael Reiter,2013.0,149.874,5,Southeast
276,Linda C Mitchell,2013.0,818.7,4,Southwest
282,José Edvaldo Saraiva,2013.0,66.918375,10,United Kingdom
282,José Edvaldo Saraiva,2013.0,114.3,10,United Kingdom
282,José Edvaldo Saraiva,2013.0,1525.8048,10,United Kingdom
282,José Edvaldo Saraiva,2013.0,149.97,10,United Kingdom
282,José Edvaldo Saraiva,2013.0,11.976,10,United Kingdom
282,José Edvaldo Saraiva,2013.0,13.383675,10,United Kingdom
282,José Edvaldo Saraiva,2013.0,191.7,10,United Kingdom
282,José Edvaldo Saraiva,2013.0,164.682,10,United Kingdom
282,José Edvaldo Saraiva,2013.0,117.552,10,United Kingdom
282,José Edvaldo Saraiva,2013.0,26.97,10,United Kingdom
282,José Edvaldo Saraiva,2013.0,288.0,10,United Kingdom
282,José Edvaldo Saraiva,2013.0,40.151025,10,United Kingdom
282,José Edvaldo Saraiva,2013.0,64.788,10,United Kingdom
282,José Edvaldo Saraiva,2013.0,65.988,10,United Kingdom
282,José Edvaldo Saraiva,2013.0,129.576,10,United Kingdom
282,José Edvaldo Saraiva,2013.0,1430.442,10,United Kingdom
282,José Edvaldo Saraiva,2013.0,19.08,10,United Kingdom
282,José Edvaldo Saraiva,2013.0,2186.73,10,United Kingdom
282,José Edvaldo Saraiva,2013.0,1525.8048,10,United Kingdom
282,José Edvaldo Saraiva,2013.0,48.576,10,United Kingdom
